title	authors	url	session
Unsupervised Hierarchical Graph Pooling via Substructure-Sensitive Mutual Information Maximization.	Ning Liu, Songlei Jian, Dongsheng Li, Hongzuo Xu	https://doi.org/10.1145/3511808.3557485	CIKM'22 Full Papers
Efficient Learning with Pseudo Labels for Query Cost Estimation.	Shuncheng Liu, Xu Chen, Yan Zhao, Jin Chen, Rui Zhou, Kai Zheng	https://doi.org/10.1145/3511808.3557305	CIKM'22 Full Papers
HeGA: Heterogeneous Graph Aggregation Network for Trajectory Prediction in High-Density Traffic.	Shuncheng Liu, Xu Chen, Ziniu Wu, Liwei Deng, Han Su, Kai Zheng	https://doi.org/10.1145/3511808.3557345	CIKM'22 Full Papers
I Know What You Do Not Know: Knowledge Graph Embedding via Co-distillation Learning.	Yang Liu, Zequn Sun, Guangyao Li, Wei Hu	https://doi.org/10.1145/3511808.3557355	CIKM'22 Full Papers
Social Graph Transformer Networks for Pedestrian Trajectory Prediction in Complex Social Scenarios.	Yao Liu, Lina Yao, Binghao Li, Xianzhi Wang, Claude Sammut	https://doi.org/10.1145/3511808.3557455	CIKM'22 Full Papers
Improving Personality Consistency in Conversation by Persona Extending.	Yifan Liu, Wei Wei, Jiayi Liu, Xianling Mao, Rui Fang, Dangyang Chen	https://doi.org/10.1145/3511808.3557359	CIKM'22 Full Papers
Are Gradients on Graph Structure Reliable in Gray-box Attacks?	Zihan Liu, Yun Luo, Lirong Wu, Siyuan Li, Zicheng Liu, Stan Z. Li	https://doi.org/10.1145/3511808.3557238	CIKM'22 Full Papers
Learning Chinese Word Embeddings By Discovering Inherent Semantic Relevance in Sub-characters.	Wei Lu, Zhaobo Zhang, Pingpeng Yuan, Hai Jin, Qiang-Sheng Hua	https://doi.org/10.1145/3511808.3557376	CIKM'22 Full Papers
Dual-Task Learning for Multi-Behavior Sequential Recommendation.	Jinwei Luo, Mingkai He, Xiaolin Lin, Weike Pan, Zhong Ming	https://doi.org/10.1145/3511808.3557298	CIKM'22 Full Papers
HySAGE: A Hybrid Static and Adaptive Graph Embedding Network for Context-Drifting Recommendations.	Sichun Luo, Xinyi Zhang, Yuanzhang Xiao, Linqi Song	https://doi.org/10.1145/3511808.3557354	CIKM'22 Full Papers
OptEmbed: Learning Optimal Embedding Table for Click-through Rate Prediction.	Fuyuan Lyu, Xing Tang, Hong Zhu, Huifeng Guo, Yingxue Zhang, Ruiming Tang, Xue Liu	https://doi.org/10.1145/3511808.3557411	CIKM'22 Full Papers
Faithful Abstractive Summarization via Fact-aware Consistency-constrained Transformer.	Yuanjie Lyu, Chen Zhu, Tong Xu, Zikai Yin, Enhong Chen	https://doi.org/10.1145/3511808.3557319	CIKM'22 Full Papers
DEMO: Disentangled Molecular Graph Generation via an Invertible Flow Model.	Changsheng Ma, Qiang Yang, Xin Gao, Xiangliang Zhang	https://doi.org/10.1145/3511808.3557217	CIKM'22 Full Papers
NEST: Simulating Pandemic-like Events for Collaborative Filtering by Modeling User Needs Evolution.	Chenglong Ma, Yongli Ren, Pablo Castells, Mark Sanderson	https://doi.org/10.1145/3511808.3557407	CIKM'22 Full Papers
Towards Robust False Information Detection on Social Networks with Contrastive Learning.	Guanghui Ma, Chunming Hu, Ling Ge, Junfan Chen, Hong Zhang, Richong Zhang	https://doi.org/10.1145/3511808.3557477	CIKM'22 Full Papers
Knowledge-Sensed Cognitive Diagnosis for Intelligent Education Platforms.	Haiping Ma, Manwei Li, Le Wu, Haifeng Zhang, Yunbo Cao, Xingyi Zhang, Xuemin Zhao	https://doi.org/10.1145/3511808.3557372	CIKM'22 Full Papers
MORN: Molecular Property Prediction Based on Textual-Topological-Spatial Multi-View Learning.	Runze Ma, Yidan Zhang, Xinye Wang, Zhenyang Yu, Lei Duan	https://doi.org/10.1145/3511808.3557401	CIKM'22 Full Papers
Scattered or Connected? An Optimized Parameter-efficient Tuning Approach for Information Retrieval.	Xinyu Ma, Jiafeng Guo, Ruqing Zhang, Yixing Fan, Xueqi Cheng	https://doi.org/10.1145/3511808.3557445	CIKM'22 Full Papers
Hierarchical Spatio-Temporal Graph Neural Networks for Pandemic Forecasting.	Yihong Ma, Patrick Gérard, Yijun Tian, Zhichun Guo, Nitesh V. Chawla	https://doi.org/10.1145/3511808.3557350	CIKM'22 Full Papers
Adaptive Re-Ranking with a Corpus Graph.	Sean MacAvaney, Nicola Tonellotto, Craig Macdonald	https://doi.org/10.1145/3511808.3557231	CIKM'22 Full Papers
Jointly Contrastive Representation Learning on Road Network and Trajectory.	Zhenyu Mao, Ziyue Li, Dedong Li, Lei Bai, Rui Zhao	https://doi.org/10.1145/3511808.3557370	CIKM'22 Full Papers
Cascade-based Echo Chamber Detection.	Marco Minici, Federico Cinus, Corrado Monti, Francesco Bonchi, Giuseppe Manco	https://doi.org/10.1145/3511808.3557253	CIKM'22 Full Papers
Mining Reaction and Diffusion Dynamics in Social Activities.	Taichi Murayama, Yasuko Matsubara, Yasushi Sakurai, None None	https://doi.org/10.1145/3511808.3557396	CIKM'22 Full Papers
Network Aware Forecasting for eCommerce Supply Planning.	K. V. M. Naidu, Praveen Gupta, Vaishnavi Gujjula	https://doi.org/10.1145/3511808.3557408	CIKM'22 Full Papers
Domain-Agnostic Contrastive Representations for Learning from Label Proportions.	Jay Nandy, Rishi Saket, Prateek Jain, Jatin Chauhan, Balaraman Ravindran, Aravindan Raghuveer	https://doi.org/10.1145/3511808.3557293	CIKM'22 Full Papers
Rationale Aware Contrastive Learning Based Approach to Classify and Summarize Crisis-Related Microblogs.	Thi Huyen Nguyen, Koustav Rudra	https://doi.org/10.1145/3511808.3557426	CIKM'22 Full Papers
Automatic Meta-Path Discovery for Effective Graph-Based Recommendation.	Wentao Ning, Reynold Cheng, Jiajun Shen, Nur Al Hasan Haldar, Ben Kao, Xiao Yan, Nan Huo, Wai Kit Lam, Tian Li, Bo Tang	https://doi.org/10.1145/3511808.3557244	CIKM'22 Full Papers
MetaTrader: An Reinforcement Learning Approach Integrating Diverse Policies for Portfolio Optimization.	Hui Niu, Siyuan Li, Jian Li	https://doi.org/10.1145/3511808.3557363	CIKM'22 Full Papers
Rank List Sensitivity of Recommender Systems to Interaction Perturbations.	Sejoon Oh, Berk Ustun, Julian J. McAuley, Srijan Kumar	https://doi.org/10.1145/3511808.3557425	CIKM'22 Full Papers
Asymmetrical Context-aware Modulation for Collaborative Filtering Recommendation.	Yi Ouyang, Peng Wu, Li Pan	https://doi.org/10.1145/3511808.3557240	CIKM'22 Full Papers
Sequence Prediction under Missing Data: An RNN Approach without Imputation.	Soumen Pachal, Avinash Achar	https://doi.org/10.1145/3511808.3557449	CIKM'22 Full Papers
Analysis of Knowledge Transfer in Kernel Regime.	Ashkan Panahi, Arman Rahbar, Chiranjib Bhattacharyya, Devdatt P. Dubhashi, Morteza Haghir Chehreghani	https://doi.org/10.1145/3511808.3557237	CIKM'22 Full Papers
SVD-GCN: A Simplified Graph Convolution Paradigm for Recommendation.	Shaowen Peng, Kazunari Sugiyama, Tsunenori Mine	https://doi.org/10.1145/3511808.3557462	CIKM'22 Full Papers
Malicious Repositories Detection with Adversarial Heterogeneous Graph Contrastive Learning.	Yiyue Qian, Yiming Zhang, Nitesh V. Chawla, Yanfang Ye, Chuxu Zhang	https://doi.org/10.1145/3511808.3557384	CIKM'22 Full Papers
A Multi-Interest Evolution Story: Applying Psychology in Query-based Recommendation for Inferring Customer Intention.	Yuqi Qin, Pengfei Wang, Biyu Ma, Zhe Zhang	https://doi.org/10.1145/3511808.3557221	CIKM'22 Full Papers
Reinforced Continual Learning for Graphs.	Appan Rakaraddi, Siew-Kei Lam, Mahardhika Pratama, Marcus de Carvalho	https://doi.org/10.1145/3511808.3557427	CIKM'22 Full Papers
RSD: A Reinforced Siamese Network with Domain Knowledge for Early Diagnosis.	Houxing Ren, Jingyuan Wang, Wayne Xin Zhao	https://doi.org/10.1145/3511808.3557440	CIKM'22 Full Papers
Cross-Network Social User Embedding with Hybrid Differential Privacy Guarantees.	Jiaqian Ren, Lei Jiang, Hao Peng, Lingjuan Lyu, Zhiwei Liu, Chaochao Chen, Jia Wu, Xu Bai, Philip S. Yu	https://doi.org/10.1145/3511808.3557278	CIKM'22 Full Papers
From Known to Unknown: Quality-aware Self-improving Graph Neural Network For Open Set Social Event Detection.	Jiaqian Ren, Lei Jiang, Hao Peng, Yuwei Cao, Jia Wu, Philip S. Yu, Lifang He	https://doi.org/10.1145/3511808.3557329	CIKM'22 Full Papers
Flow-based Perturbation for Cause-effect Inference.	Shaogang Ren, Ping Li	https://doi.org/10.1145/3511808.3557326	CIKM'22 Full Papers
Unbiased Learning to Rank with Biased Continuous Feedback.	Yi Ren, Hongyan Tang, Siwen Zhu	https://doi.org/10.1145/3511808.3557483	CIKM'22 Full Papers
Deep Extreme Mixture Model for Time Series Forecasting.	Abilasha S, Sahely Bhadra, Ahmed Zaheer Dadarkar, Deepak P	https://doi.org/10.1145/3511808.3557282	CIKM'22 Full Papers
Crowdsourced Fact-Checking at Twitter: How Does the Crowd Compare With Experts?	Mohammed Saeed, Nicolas Traub, Maelle Nicolas, Gianluca Demartini, Paolo Papotti	https://doi.org/10.1145/3511808.3557279	CIKM'22 Full Papers
PLAID: An Efficient Engine for Late Interaction Retrieval.	Keshav Santhanam, Omar Khattab, Christopher Potts, Matei Zaharia	https://doi.org/10.1145/3511808.3557325	CIKM'22 Full Papers
Towards Principled User-side Recommender Systems.	Ryoma Sato	https://doi.org/10.1145/3511808.3557476	CIKM'22 Full Papers
Hierarchically Fusing Long and Short-Term User Interests for Click-Through Rate Prediction in Product Search.	Qijie Shen, Hong Wen, Jing Zhang, Qi Rao	https://doi.org/10.1145/3511808.3557351	CIKM'22 Full Papers
A Transformer-Based User Satisfaction Prediction for Proactive Interaction Mechanism in DuerOS.	Wei Shen, Xiaonan He, Chuheng Zhang, Xuyun Zhang, Jian Xie	https://doi.org/10.1145/3511808.3557224	CIKM'22 Full Papers
Personalizing Task-oriented Dialog Systems via Zero-shot Generalizable Reward Function.	A. B. Siddique, Muhammad Hasan Maqbool, Kshitija Taywade, Hassan Foroosh	https://doi.org/10.1145/3511808.3557417	CIKM'22 Full Papers
Perturbation Effect: A Metric to Counter Misleading Validation of Feature Attribution.	Ilija Simic, Vedran Sabol, Eduardo E. Veas	https://doi.org/10.1145/3511808.3557418	CIKM'22 Full Papers
Cross-domain Recommendation via Adversarial Adaptation.	Hongzu Su, Yifei Zhang, Xuejiao Yang, Hua Hua, Shuangyang Wang, Jingjing Li	https://doi.org/10.1145/3511808.3557277	CIKM'22 Full Papers
Graph Based Long-Term And Short-Term Interest Model for Click-Through Rate Prediction.	Huinan Sun, Guangliang Yu, Pengye Zhang, Bo Zhang, Xingxing Wang, Dong Wang	https://doi.org/10.1145/3511808.3557336	CIKM'22 Full Papers
A Self-supervised Riemannian GNN with Time Varying Curvature for Temporal Graph Learning.	Li Sun, Junda Ye, Hao Peng, Philip S. Yu	https://doi.org/10.1145/3511808.3557222	CIKM'22 Full Papers
Serpens: Privacy-Preserving Inference through Conditional Separable of Convolutional Neural Networks.	Longlong Sun, Hui Li, Yanguo Peng, Jiangtao Cui	https://doi.org/10.1145/3511808.3557450	CIKM'22 Full Papers
Position-aware Structure Learning for Graph Topology-imbalance by Relieving Under-reaching and Over-squashing.	Qingyun Sun, Jianxin Li, Haonan Yuan, Xingcheng Fu, Hao Peng, Cheng Ji, Qian Li, Philip S. Yu	https://doi.org/10.1145/3511808.3557419	CIKM'22 Full Papers
DeepScalper: A Risk-Aware Reinforcement Learning Framework to Capture Fleeting Intraday Trading Opportunities.	Shuo Sun, Wanqi Xue, Rundong Wang, Xu He, Junlei Zhu, Jian Li, Bo An	https://doi.org/10.1145/3511808.3557283	CIKM'22 Full Papers
RobustFed: A Truth Inference Approach for Robust Federated Learning.	Farnaz Tahmasebian, Jian Lou, Li Xiong	https://doi.org/10.1145/3511808.3557439	CIKM'22 Full Papers
Temporality- and Frequency-aware Graph Contrastive Learning for Temporal Network.	Shiyin Tan, Jingyi You, Dongyuan Li	https://doi.org/10.1145/3511808.3557469	CIKM'22 Full Papers
Domain Adversarial Spatial-Temporal Network: A Transferable Framework for Short-term Traffic Forecasting across Cities.	Yihong Tang, Ao Qu, Andy H. F. Chow, William H. K. Lam, Sze Chun Wong, Wei Ma	https://doi.org/10.1145/3511808.3557294	CIKM'22 Full Papers
CROLoss: Towards a Customizable Loss for Retrieval Models in Recommender Systems.	Yongxiang Tang, Wentao Bai, Guilin Li, Xialong Liu, Yu Zhang	https://doi.org/10.1145/3511808.3557274	CIKM'22 Full Papers
Temporal Contrastive Pre-Training for Sequential Recommendation.	Changxin Tian, Zihan Lin, Shuqing Bian, Jinpeng Wang, Wayne Xin Zhao	https://doi.org/10.1145/3511808.3557468	CIKM'22 Full Papers
Dr. Can See: Towards a Multi-modal Disease Diagnosis Virtual Assistant.	Abhisek Tiwari, Manisimha Manthena, Sriparna Saha, Pushpak Bhattacharyya, Minakshi Dhar, Sarbajeet Tiwari	https://doi.org/10.1145/3511808.3557296	CIKM'22 Full Papers
A Context-Enhanced Generate-then-Evaluate Framework for Chinese Abbreviation Prediction.	Hanwen Tong, Chenhao Xie, Jiaqing Liang, Qianyu He, Zhiang Yue, Jingping Liu, Yanghua Xiao, Wenguang Wang	https://doi.org/10.1145/3511808.3557219	CIKM'22 Full Papers
Dense Retrieval with Entity Views.	Hai Dang Tran, Andrew Yates	https://doi.org/10.1145/3511808.3557285	CIKM'22 Full Papers
Intersection of Parallels as an Early Stopping Criterion.	Ali Vardasbi, Maarten de Rijke, Mostafa Dehghani	https://doi.org/10.1145/3511808.3557366	CIKM'22 Full Papers
Adaptive Multi-Source Causal Inference from Observational Data.	Thanh Vinh Vo, Pengfei Wei, Trong Nghia Hoang, Tze-Yun Leong	https://doi.org/10.1145/3511808.3557230	CIKM'22 Full Papers
Modeling Inter-Dependence Between Time and Mark in Multivariate Temporal Point Processes.	Govind Waghmare, Ankur Debnath, Siddhartha Asthana, Aakarsh Malhotra	https://doi.org/10.1145/3511808.3557399	CIKM'22 Full Papers
ChiQA: A Large Scale Image-based Real-World Question Answering Dataset for Multi-Modal Understanding.	Bingning Wang, Feiyang Lv, Ting Yao, Jin Ma, Yu Luo, Haijin Liang	https://doi.org/10.1145/3511808.3557258	CIKM'22 Full Papers
Target Interest Distillation for Multi-Interest Recommendation.	Chenyang Wang, Zhefan Wang, Yankai Liu, Yang Ge, Weizhi Ma, Min Zhang, Yiqun Liu, Junlan Feng, Chao Deng, Shaoping Ma	https://doi.org/10.1145/3511808.3557464	CIKM'22 Full Papers
Explanation Guided Contrastive Learning for Sequential Recommendation.	Lei Wang, Ee-Peng Lim, Zhiwei Liu, Tianxiang Zhao	https://doi.org/10.1145/3511808.3557317	CIKM'22 Full Papers
Generative-Free Urban Flow Imputation.	Senzhang Wang, Jiyue Li, Hao Miao, Junbo Zhang, Junxing Zhu, Jianxin Wang	https://doi.org/10.1145/3511808.3557334	CIKM'22 Full Papers
Interpretable Emotion Analysis Based on Knowledge Graph and OCC Model.	Shuo Wang, Yifei Zhang, Bochen Lin, Boxun Li	https://doi.org/10.1145/3511808.3557365	CIKM'22 Full Papers
AdaGCL: Adaptive Subgraph Contrastive Learning to Generalize Large-scale Graph Training.	Yili Wang, Kaixiong Zhou, Rui Miao, Ninghao Liu, Xin Wang	https://doi.org/10.1145/3511808.3557228	CIKM'22 Full Papers
ContrastVAE: Contrastive Variational AutoEncoder for Sequential Recommendation.	Yu Wang, Hengrui Zhang, Zhiwei Liu, Liangwei Yang, Philip S. Yu	https://doi.org/10.1145/3511808.3557268	CIKM'22 Full Papers
Imbalanced Graph Classification via Graph-of-Graph Neural Networks.	Yu Wang, Yuying Zhao, Neil Shah, Tyler Derr	https://doi.org/10.1145/3511808.3557356	CIKM'22 Full Papers
Latent Coreset Sampling based Data-Free Continual Learning.	Zhuoyi Wang, Dingcheng Li, Ping Li	https://doi.org/10.1145/3511808.3557375	CIKM'22 Full Papers
Bandit Learning in Many-to-One Matching Markets.	Zilong Wang, Liya Guo, Junming Yin, Shuai Li	https://doi.org/10.1145/3511808.3557248	CIKM'22 Full Papers
Multi-level Contrastive Learning Framework for Sequential Recommendation.	Ziyang Wang, Huoyu Liu, Wei Wei, Yue Hu, Xian-Ling Mao, Shaojian He, Rui Fang, Dangyang Chen	https://doi.org/10.1145/3511808.3557404	CIKM'22 Full Papers
Dynamic Hypergraph Learning for Collaborative Filtering.	Chunyu Wei, Jian Liang, Bing Bai, Di Liu	https://doi.org/10.1145/3511808.3557301	CIKM'22 Full Papers
Dynamic Transfer Gaussian Process Regression.	Pengfei Wei, Xinghua Qu, Wen Song, Zejun Ma	https://doi.org/10.1145/3511808.3557303	CIKM'22 Full Papers
Certified Robustness to Word Substitution Ranking Attack for Neural Ranking Models.	Chen Wu, Ruqing Zhang, Jiafeng Guo, Wei Chen, Yixing Fan, Maarten de Rijke, Xueqi Cheng	https://doi.org/10.1145/3511808.3557256	CIKM'22 Full Papers
RelpNet: Relation-based Link Prediction Neural Network.	Ensen Wu, Hongyan Cui, Zunming Chen	https://doi.org/10.1145/3511808.3557430	CIKM'22 Full Papers
Adapting Triplet Importance of Implicit Feedback for Personalized Recommendation.	Haolun Wu, Chen Ma, Yingxue Zhang, Xue Liu, Ruiming Tang, Mark Coates	https://doi.org/10.1145/3511808.3557229	CIKM'22 Full Papers
Contrastive Label Correlation Enhanced Unified Hashing Encoder for Cross-modal Retrieval.	Hongfa Wu, Lisai Zhang, Qingcai Chen, Yimeng Deng, Joanna Siebert, Yunpeng Han, Zhonghua Li, Dejiang Kong, Zhao Cao	https://doi.org/10.1145/3511808.3557265	CIKM'22 Full Papers
Leveraging Multiple Types of Domain Knowledge for Safe and Effective Drug Recommendation.	Jialun Wu, Buyue Qian, Yang Li, Zeyu Gao, Meizhi Ju, Yifan Yang, Yefeng Zheng, Tieliang Gong, Chen Li, Xianli Zhang	https://doi.org/10.1145/3511808.3557380	CIKM'22 Full Papers
FedCDR: Federated Cross-Domain Recommendation for Privacy-Preserving Rating Prediction.	Meihan Wu, Li Li, Chang Tao, Eric Rigall, Xiaodong Wang, Cheng-Zhong Xu	https://doi.org/10.1145/3511808.3557320	CIKM'22 Full Papers
Incorporating Peer Reviews and Rebuttal Counter-Arguments for Meta-Review Generation.	Po-Cheng Wu, An-Zi Yen, Hen-Hsen Huang, Hsin-Hsi Chen	https://doi.org/10.1145/3511808.3557360	CIKM'22 Full Papers
A Gumbel-based Rating Prediction Framework for Imbalanced Recommendation.	Yuexin Wu, Xiaolei Huang	https://doi.org/10.1145/3511808.3557341	CIKM'22 Full Papers
RISE: A Velocity Control Framework with Minimal Impacts based on Reinforcement Learning.	Yuyang Xia, Shuncheng Liu, Xu Chen, Zhi Xu, Kai Zheng, Han Su	https://doi.org/10.1145/3511808.3557435	CIKM'22 Full Papers
Representation Matters When Learning From Biased Feedback in Recommendation.	Teng Xiao, Zhengyu Chen, Suhang Wang	https://doi.org/10.1145/3511808.3557431	CIKM'22 Full Papers
MARINA: An MLP-Attention Model for Multivariate Time-Series Analysis.	Jiandong Xie, Yue Cui, Feiteng Huang, Chao Liu, Kai Zheng	https://doi.org/10.1145/3511808.3557386	CIKM'22 Full Papers
Large-scale Entity Alignment via Knowledge Graph Merging, Partitioning and Embedding.	Kexuan Xin, Zequn Sun, Wen Hua, Wei Hu, Jianfeng Qu, Xiaofang Zhou	https://doi.org/10.1145/3511808.3557374	CIKM'22 Full Papers
AutoQGS: Auto-Prompt for Low-Resource Knowledge-based Question Generation from SPARQL.	Guanming Xiong, Junwei Bao, Wen Zhao, Youzheng Wu, Xiaodong He	https://doi.org/10.1145/3511808.3557246	CIKM'22 Full Papers
Dually Enhanced Propensity Score Estimation in Sequential Recommendation.	Chen Xu, Jun Xu, Xu Chen, Zhenhua Dong, Ji-Rong Wen	https://doi.org/10.1145/3511808.3557299	CIKM'22 Full Papers
Taxonomy-Enhanced Graph Neural Networks.	Lingjun Xu, Shiyin Zhang, Guojie Song, Junshan Wang, Tianshu Wu, Guojun Liu	https://doi.org/10.1145/3511808.3557467	CIKM'22 Full Papers
Traffic Speed Imputation with Spatio-Temporal Attentions and Cycle-Perceptual Training.	Qianxiong Xu, Sijie Ruan, Cheng Long, Liang Yu, Chen Zhang	https://doi.org/10.1145/3511808.3557480	CIKM'22 Full Papers
Match-Prompt: Improving Multi-task Generalization Ability for Neural Text Matching via Prompt Learning.	Shicheng Xu, Liang Pang, Huawei Shen, Xueqi Cheng	https://doi.org/10.1145/3511808.3557388	CIKM'22 Full Papers
Dynamic Causal Collaborative Filtering.	Shuyuan Xu, Juntao Tan, Zuohui Fu, Jianchao Ji, Shelby Heinecke, Yongfeng Zhang	https://doi.org/10.1145/3511808.3557300	CIKM'22 Full Papers
Evidence-aware Document-level Relation Extraction.	Tianyu Xu, Wen Hua, Jianfeng Qu, Zhixu Li, Jiajie Xu, An Liu, Lei Zhao	https://doi.org/10.1145/3511808.3557313	CIKM'22 Full Papers
Effects of Stubbornness on Opinion Dynamics.	Wanyue Xu, Liwang Zhu, Jiale Guan, Zuobai Zhang, Zhongzhi Zhang	https://doi.org/10.1145/3511808.3557304	CIKM'22 Full Papers
Drive Less but Finish More: Food Delivery based on Multi-Level Workers in Spatial Crowdsourcing.	Xiaojia Xu, An Liu, Guanfeng Liu, Zhixu Li, Lei Zhao	https://doi.org/10.1145/3511808.3557297	CIKM'22 Full Papers
Dissecting Cross-Layer Dependency Inference on Multi-Layered Inter-Dependent Networks.	Yuchen Yan, Qinghai Zhou, Jinning Li, Tarek F. Abdelzaher, Hanghang Tong	https://doi.org/10.1145/3511808.3557291	CIKM'22 Full Papers
Semi-supervised Hypergraph Node Classification on Hypergraph Line Expansion.	Chaoqi Yang, Ruijie Wang, Shuochao Yao, Tarek F. Abdelzaher	https://doi.org/10.1145/3511808.3557447	CIKM'22 Full Papers
Hierarchical Representation for Multi-view Clustering: From Intra-sample to Intra-view to Inter-view.	Jing-Hua Yang, Chuan Chen, Hong-Ning Dai, Meng Ding, Lele Fu, Zibin Zheng	https://doi.org/10.1145/3511808.3557349	CIKM'22 Full Papers
"GROWN+UP: A ""Graph Representation Of a Webpage"" Network Utilizing Pre-training."	Benedict Yeoh, Huijuan Wang	https://doi.org/10.1145/3511808.3557340	CIKM'22 Full Papers
Scalable Graph Sampling on GPUs with Compressed Graph.	Hongbo Yin, Yingxia Shao, Xupeng Miao, Yawen Li, Bin Cui	https://doi.org/10.1145/3511808.3557443	CIKM'22 Full Papers
A Biased Sampling Method for Imbalanced Personalized Ranking.	Lu Yu, Shichao Pei, Feng Zhu, Longfei Li, Jun Zhou, Chuxu Zhang, Xiangliang Zhang	https://doi.org/10.1145/3511808.3557218	CIKM'22 Full Papers
The Interaction Graph Auto-encoder Network Based on Topology-aware for Transferable Recommendation.	Ruiyun Yu, Kang Yang, Bingyang Guo	https://doi.org/10.1145/3511808.3557471	CIKM'22 Full Papers
Cognize Yourself: Graph Pre-Training via Core Graph Cognizing and Differentiating.	Tao Yu, Yao Fu, Linghui Hu, Huizhao Wang, Weihao Jiang, Shiliang Pu	https://doi.org/10.1145/3511808.3557259	CIKM'22 Full Papers
Contrastive Domain Adaptation for Early Misinformation Detection: A Case Study on COVID-19.	Zhenrui Yue, Huimin Zeng, Ziyi Kou, Lanyu Shang, Dong Wang	https://doi.org/10.1145/3511808.3557263	CIKM'22 Full Papers
LTE4G: Long-Tail Experts for Graph Neural Networks.	Sukwon Yun, Kibum Kim, Kanghoon Yoon, Chanyoung Park	https://doi.org/10.1145/3511808.3557381	CIKM'22 Full Papers
Joint Clothes Detection and Attribution Prediction via Anchor-free Framework with Decoupled Representation Transformer.	Fankai Zeng, Mingbo Zhao, Zhao Zhang, Shanchuan Gao, Lu Cheng	https://doi.org/10.1145/3511808.3557369	CIKM'22 Full Papers
Causal Learning Empowered OD Prediction for Urban Planning.	Jinwei Zeng, Guozhen Zhang, Can Rong, Jingtao Ding, Jian Yuan, Yong Li	https://doi.org/10.1145/3511808.3557255	CIKM'22 Full Papers
Interactive Contrastive Learning for Self-Supervised Entity Alignment.	Kaisheng Zeng, Zhenhao Dong, Lei Hou, Yixin Cao, Minghao Hu, Jifan Yu, Xin Lv, Lei Cao, Xin Wang, Haozhuang Liu, Yi Huang, Junlan Feng, Jing Wan, Juanzi Li, Ling Feng	https://doi.org/10.1145/3511808.3557364	CIKM'22 Full Papers
Towards Automated Imbalanced Learning with Deep Hierarchical Reinforcement Learning.	Daochen Zha, Kwei-Herng Lai, Qiaoyu Tan, Sirui Ding, Na Zou, Xia Ben Hu	https://doi.org/10.1145/3511808.3557474	CIKM'22 Full Papers
Evaluating Interpolation and Extrapolation Performance of Neural Retrieval Models.	Jingtao Zhan, Xiaohui Xie, Jiaxin Mao, Yiqun Liu, Jiafeng Guo, Min Zhang, Shaoping Ma	https://doi.org/10.1145/3511808.3557312	CIKM'22 Full Papers
TFAD: A Decomposition Time Series Anomaly Detection Architecture with Time-Frequency Analysis.	Chaoli Zhang, Tian Zhou, Qingsong Wen, Liang Sun	https://doi.org/10.1145/3511808.3557470	CIKM'22 Full Papers
Hierarchical Item Inconsistency Signal Learning for Sequence Denoising in Sequential Recommendation.	Chi Zhang, Yantong Du, Xiangyu Zhao, Qilong Han, Rui Chen, Li Li	https://doi.org/10.1145/3511808.3557348	CIKM'22 Full Papers
Look Twice as Much as You Say: Scene Graph Contrastive Learning for Self-Supervised Image Caption Generation.	Chunhui Zhang, Chao Huang, Youhuan Li, Xiangliang Zhang, Yanfang Ye, Chuxu Zhang	https://doi.org/10.1145/3511808.3557382	CIKM'22 Full Papers
Along the Time: Timeline-traced Embedding for Temporal Knowledge Graph Completion.	Fuwei Zhang, Zhao Zhang, Xiang Ao, Fuzhen Zhuang, Yongjun Xu, Qing He	https://doi.org/10.1145/3511808.3557233	CIKM'22 Full Papers
Control-based Bidding for Mobile Livestreaming Ads with Exposure Guarantee.	Haoqi Zhang, Junqi Jin, Zhenzhe Zheng, Fan Wu, Haiyang Xu, Jian Xu	https://doi.org/10.1145/3511808.3557269	CIKM'22 Full Papers
Disentangling Past-Future Modeling in Sequential Recommendation via Dual Networks.	Hengyu Zhang, Enming Yuan, Wei Guo, Zhicheng He, Jiarui Qin, Huifeng Guo, Bo Chen, Xiu Li, Ruiming Tang	https://doi.org/10.1145/3511808.3557289	CIKM'22 Full Papers
Dismantling Complex Networks by a Neural Model Trained from Tiny Networks.	Jiazheng Zhang, Bang Wang	https://doi.org/10.1145/3511808.3557290	CIKM'22 Full Papers
Disentangled Representation for Long-tail Senses of Word Sense Disambiguation.	Junwei Zhang, Ruifang He, Fengyu Guo, Jinsong Ma, Mengnan Xiao	https://doi.org/10.1145/3511808.3557288	CIKM'22 Full Papers
Handling RDF Streams: Harmonizing Subgraph Matching, Adaptive Incremental Maintenance, and Matching-free Updates Together.	Qianzhen Zhang, Deke Guo, Xiang Zhao, Lailong Luo	https://doi.org/10.1145/3511808.3557342	CIKM'22 Full Papers
Contrastive Knowledge Graph Error Detection.	Qinggang Zhang, Junnan Dong, Keyu Duan, Xiao Huang, Yezi Liu, Linchuan Xu	https://doi.org/10.1145/3511808.3557264	CIKM'22 Full Papers
A Simple Meta-path-free Framework for Heterogeneous Network Embedding.	Rui Zhang, Arthur Zimek, Peter Schneider-Kamp	https://doi.org/10.1145/3511808.3557223	CIKM'22 Full Papers
Unsupervised Representation Learning on Attributed Multiplex Network.	Rui Zhang, Arthur Zimek, Peter Schneider-Kamp	https://doi.org/10.1145/3511808.3557486	CIKM'22 Full Papers
