title	authors	url	session
Interpreting Convolutional Sequence Model by Learning Local Prototypes with Adaptation Regularization.	Jingchao Ni, Zhengzhang Chen, Wei Cheng, Bo Zong, Dongjin Song, Yanchi Liu, Xuchao Zhang, Haifeng Chen	https://doi.org/10.1145/3459637.3482355	Full Paper Track
Efficient Hyperparameter Optimization under Multi-Source Covariate Shift.	Masahiro Nomura, Yuta Saito	https://doi.org/10.1145/3459637.3482336	Full Paper Track
Influence-guided Data Augmentation for Neural Tensor Completion.	Sejoon Oh, Sungchul Kim, Ryan A. Rossi, Srijan Kumar	https://doi.org/10.1145/3459637.3482267	Full Paper Track
Match-Ignition: Plugging PageRank into Transformer for Long-form Text Matching.	Liang Pang, Yanyan Lan, Xueqi Cheng	https://doi.org/10.1145/3459637.3482450	Full Paper Track
Learning Saliency Maps to Explain Deep Time Series Classifiers.	Prathyush S. Parvatharaju, Ramesh Doddaiah, Thomas Hartvigsen, Elke A. Rundensteiner	https://doi.org/10.1145/3459637.3482446	Full Paper Track
Differentially Private Federated Knowledge Graphs Embedding.	Hao Peng, Haoran Li, Yangqiu Song, Vincent W. Zheng, Jianxin Li	https://doi.org/10.1145/3459637.3482252	Full Paper Track
Sparse Shield: Social Network Immunization vs. Harmful Speech.	Alexandru Petrescu, Ciprian-Octavian Truica, Elena Simona Apostol, Panagiotis Karras	https://doi.org/10.1145/3459637.3482481	Full Paper Track
MentalSpot: Effective Early Screening for Depression Based on Social Contagion.	Jahandad Pirayesh, Haiquan Chen, Xiao Qin, Wei-Shinn Ku, Da Yan	https://doi.org/10.1145/3459637.3482366	Full Paper Track
Jointly-Learned State-Action Embedding for Efficient Reinforcement Learning.	Paul J. Pritz, Liang Ma, Kin K. Leung	https://doi.org/10.1145/3459637.3482357	Full Paper Track
Unsupervised Domain Adaptation for Static Malware Detection based on Gradient Boosting Trees.	Panpan Qi, Wei Wang, Lei Zhu, See-Kiong Ng	https://doi.org/10.1145/3459637.3482400	Full Paper Track
Learning Implicit User Profile for Personalized Retrieval-Based Chatbot.	Hongjin Qian, Zhicheng Dou, Yutao Zhu, Yueyuan Ma, Ji-Rong Wen	https://doi.org/10.1145/3459637.3482269	Full Paper Track
Learning to Augment Imbalanced Data for Re-ranking Models.	Zi-Hao Qiu, Ying-Chun Jian, Qing-Guo Chen, Lijun Zhang	https://doi.org/10.1145/3459637.3482364	Full Paper Track
Natural Language Understanding with Privacy-Preserving BERT.	Chen Qu, Weize Kong, Liu Yang, Mingyang Zhang, Michael Bendersky, Marc Najork	https://doi.org/10.1145/3459637.3482281	Full Paper Track
A Study of Explainability Features to Scrutinize Faceted Filtering Results.	Jiaming Qu, Jaime Arguello, Yue Wang	https://doi.org/10.1145/3459637.3482409	Full Paper Track
Fairness-Aware Training of Decision Trees by Abstract Interpretation.	Francesco Ranzato, Caterina Urban, Marco Zanella	https://doi.org/10.1145/3459637.3482342	Full Paper Track
QuAX: Mining the Web for High-utility FAQ.	Muhammad Shihab Rashid, Fuad T. Jamour, Vagelis Hristidis	https://doi.org/10.1145/3459637.3482289	Full Paper Track
AdaSim: A Recursive Similarity Measure in Graphs.	Masoud Reyhani Hamedani, Sang-Wook Kim	https://doi.org/10.1145/3459637.3482316	Full Paper Track
Power to the Relational Inductive Bias: Graph Neural Networks in Electrical Power Grids.	Martin Ringsquandl, Houssem Sellami, Marcel Hildebrandt, Dagmar Beyer, Sylwia Henselmeyer, Sebastian Weber, Mitchell Joblin	https://doi.org/10.1145/3459637.3482464	Full Paper Track
Corrective Guidance and Learning for Dialogue Management.	Mahdin Rohmatillah, Jen-Tzung Chien	https://doi.org/10.1145/3459637.3482333	Full Paper Track
The Shapley Value of Classifiers in Ensemble Games.	Benedek Rozemberczki, Rik Sarkar	https://doi.org/10.1145/3459637.3482302	Full Paper Track
odeN: Simultaneous Approximation of Multiple Motif Counts in Large Temporal Networks.	Ilie Sarpe, Fabio Vandin	https://doi.org/10.1145/3459637.3482459	Full Paper Track
ClaSP - Time Series Segmentation.	Patrick Schäfer, Arik Ermshaus, Ulf Leser	https://doi.org/10.1145/3459637.3482240	Full Paper Track
One-shot Transfer Learning for Population Mapping.	Erzhuo Shao, Jie Feng, Yingheng Wang, Tong Xia, Yong Li	https://doi.org/10.1145/3459637.3482460	Full Paper Track
Identifying Untrustworthy Samples: Data Filtering for Open-domain Dialogues with Bayesian Optimization.	Lei Shen, Haolan Zhan, Xin Shen, Hongshen Chen, Xiaofang Zhao, Xiaodan Zhu	https://doi.org/10.1145/3459637.3482352	Full Paper Track
Inductive Matrix Completion Using Graph Autoencoder.	Wei Shen, Chuheng Zhang, Yun Tian, Liang Zeng, Xiaonan He, Wanchun Dou, Xiaolong Xu	https://doi.org/10.1145/3459637.3482266	Full Paper Track
How Powerful is Graph Convolution for Recommendation?	Yifei Shen, Yongji Wu, Yao Zhang, Caihua Shan, Jun Zhang, Khaled B. Letaief, Dongsheng Li	https://doi.org/10.1145/3459637.3482264	Full Paper Track
DataType-Aware Knowledge Graph Representation Learning in Hyperbolic Space.	Yuxin Shen, Zhao Li, Xin Wang, Jianxin Li, Xiaowang Zhang	https://doi.org/10.1145/3459637.3482421	Full Paper Track
Integrating Pattern- and Fact-based Fake News Detection via Model Preference Learning.	Qiang Sheng, Xueyao Zhang, Juan Cao, Lei Zhong	https://doi.org/10.1145/3459637.3482440	Full Paper Track
WG4Rec: Modeling Textual Content with Word Graph for News Recommendation.	Shaoyun Shi, Weizhi Ma, Zhen Wang, Min Zhang, Kun Fang, Jingfang Xu, Yiqun Liu, Shaoping Ma	https://doi.org/10.1145/3459637.3482401	Full Paper Track
XPM: An Explainable Deep Reinforcement Learning Framework for Portfolio Management.	Si Shi, Jianjun Li, Guohui Li, Peng Pan, Ke Liu	https://doi.org/10.1145/3459637.3482494	Full Paper Track
SGCL: Contrastive Representation Learning for Signed Graphs.	Lin Shu, Erxin Du, Yaomin Chang, Chuan Chen, Zibin Zheng, Xingxing Xing, Shaofeng Shen	https://doi.org/10.1145/3459637.3482478	Full Paper Track
Speaker-Conditioned Hierarchical Modeling for Automated Speech Scoring.	Yaman Kumar Singla, Avyakt Gupta, Shaurya Bagga, Changyou Chen, Balaji Krishnamurthy, Rajiv Ratn Shah	https://doi.org/10.1145/3459637.3482395	Full Paper Track
SciClops: Detecting and Contextualizing Scientific Claims for Assisting Manual Fact-Checking.	Panayiotis Smeros, Carlos Castillo, Karl Aberer	https://doi.org/10.1145/3459637.3482475	Full Paper Track
Metric Sentiment Learning for Label Representation.	Chengyu Song, Fei Cai, Jianming Zheng, Wanyu Chen, Zhiqiang Pan	https://doi.org/10.1145/3459637.3482369	Full Paper Track
CBML: A Cluster-based Meta-learning Model for Session-based Recommendation.	Jiayu Song, Jiajie Xu, Rui Zhou, Lu Chen, Jianxin Li, Chengfei Liu	https://doi.org/10.1145/3459637.3482239	Full Paper Track
Semi-supervised Multi-label Learning for Graph-structured Data.	Zixing Song, Ziqiao Meng, Yifei Zhang, Irwin King	https://doi.org/10.1145/3459637.3482391	Full Paper Track
PeriodicMove: Shift-aware Human Mobility Recovery with Graph Neural Network.	Hao Sun, Changjie Yang, Liwei Deng, Fan Zhou, Feiteng Huang, Kai Zheng	https://doi.org/10.1145/3459637.3482284	Full Paper Track
Tabular Functional Block Detection with Embedding-based Agglomerative Cell Clustering.	Kexuan Sun, Fei Wang, Muhao Chen, Jay Pujara	https://doi.org/10.1145/3459637.3482484	Full Paper Track
Budget-constrained Truss Maximization over Large Graphs: A Component-based Approach.	Xin Sun, Xin Huang, Zitan Sun, Di Jin	https://doi.org/10.1145/3459637.3482324	Full Paper Track
DESYR: Definition and Syntactic Representation Based Claim Detection on the Web.	Megha Sundriyal, Parantak Singh, Md. Shad Akhtar, Shubhashis Sengupta, Tanmoy Chakraborty	https://doi.org/10.1145/3459637.3482423	Full Paper Track
Actionable Insights in Urban Multivariate Time-series.	Anika Tabassum, Supriya Chinthavali, Varisara Tansakul, B. Aditya Prakash	https://doi.org/10.1145/3459637.3482410	Full Paper Track
Counterfactual Explainable Recommendation.	Juntao Tan, Shuyuan Xu, Yingqiang Ge, Yunqi Li, Xu Chen, Yongfeng Zhang	https://doi.org/10.1145/3459637.3482420	Full Paper Track
Single Node Injection Attack against Graph Neural Networks.	Shuchang Tao, Qi Cao, Huawei Shen, Junjie Huang, Yunfan Wu, Xueqi Cheng	https://doi.org/10.1145/3459637.3482393	Full Paper Track
On Influencing the Influential: Disparity Seeding.	Ya-Wen Teng, Hsi-Wen Chen, De-Nian Yang, Yvonne-Anne Pignolet, Ting-Wei Li, Lydia Yiyu Chen	https://doi.org/10.1145/3459637.3482375	Full Paper Track
Self-supervised Representation Learning on Dynamic Graphs.	Sheng Tian, Ruofan Wu, Leilei Shi, Liang Zhu, Tao Xiong	https://doi.org/10.1145/3459637.3482389	Full Paper Track
Recipe Representation Learning with Networks.	Yijun Tian, Chuxu Zhang, Ronald A. Metoyer, Nitesh V. Chawla	https://doi.org/10.1145/3459637.3482468	Full Paper Track
Conditional Graph Attention Networks for Distilling and Refining Knowledge Graphs in Recommendation.	Ke Tu, Peng Cui, Daixin Wang, Zhiqiang Zhang, Jun Zhou, Yuan Qi, Wenwu Zhu	https://doi.org/10.1145/3459637.3482331	Full Paper Track
Attention Based Dynamic Graph Learning Framework for Asset Pricing.	Ajim Uddin, Xinyuan Tao, Dantong Yu	https://doi.org/10.1145/3459637.3482413	Full Paper Track
Mixture-Based Correction for Position and Trust Bias in Counterfactual Learning to Rank.	Ali Vardasbi, Maarten de Rijke, Ilya Markov	https://doi.org/10.1145/3459637.3482275	Full Paper Track
Reliable and Privacy-Preserving Task Matching in Blockchain-Based Crowdsourcing.	Baolai Wang, Shaojing Fu, Xuyun Zhang, Tao Xie, Lingjuan Lyu, Yuchuan Luo	https://doi.org/10.1145/3459637.3482385	Full Paper Track
Enhancing User Interest Modeling with Knowledge-Enriched Itemsets for Sequential Recommendation.	Chunyang Wang, Yanmin Zhu, Haobing Liu, Wenze Ma, Tianzi Zang, Jiadi Yu	https://doi.org/10.1145/3459637.3482256	Full Paper Track
Neural Information Diffusion Prediction with Topic-Aware Attention Network.	Hao Wang, Cheng Yang, Chuan Shi	https://doi.org/10.1145/3459637.3482374	Full Paper Track
A Lightweight Knowledge Graph Embedding Framework for Efficient Inference and Storage.	Haoyu Wang, Yaqing Wang, Defu Lian, Jing Gao	https://doi.org/10.1145/3459637.3482224	Full Paper Track
Addressing the Hardness of k-Facility Relocation Problem: A Pair of Approximate Solutions.	Hu Wang, Hui Li, Meng Wang, Jiangtao Cui	https://doi.org/10.1145/3459637.3482411	Full Paper Track
Fast k-NN Graph Construction by GPU based NN-Descent.	Hui Wang, Wan-Lei Zhao, Xiangxiang Zeng, Jianye Yang	https://doi.org/10.1145/3459637.3482344	Full Paper Track
Top-k Tree Similarity Join.	Jianhua Wang, Jianye Yang, Wenjie Zhang	https://doi.org/10.1145/3459637.3482304	Full Paper Track
Popularity-Enhanced News Recommendation with Multi-View Interest Representation.	Jingkun Wang, Yipu Chen, Zichun Wang, Wen Zhao	https://doi.org/10.1145/3459637.3482462	Full Paper Track
Modeling Heterogeneous Graph Network on Fraud Detection: A Community-based Framework with Attention Mechanism.	Li Wang, Peipei Li, Kai Xiong, Jiashu Zhao, Rui Lin	https://doi.org/10.1145/3459637.3482277	Full Paper Track
Behind the Scenes: An Exploration of Trigger Biases Problem in Few-Shot Event Classification.	Peiyi Wang, Runxin Xu, Tianyu Liu, Damai Dai, Baobao Chang, Zhifang Sui	https://doi.org/10.1145/3459637.3482236	Full Paper Track
REFORM: Error-Aware Few-Shot Knowledge Graph Completion.	Song Wang, Xiao Huang, Chen Chen, Liang Wu, Jundong Li	https://doi.org/10.1145/3459637.3482470	Full Paper Track
Adaptive Posterior Knowledge Selection for Improving Knowledge-Grounded Dialogue Generation.	Weichao Wang, Wei Gao, Shi Feng, Ling Chen, Daling Wang	https://doi.org/10.1145/3459637.3482314	Full Paper Track
Improving Chinese Character Representation with Formation Graph Attention Network.	Xiaosu Wang, Yun Xiong, Hao Niu, Jingwen Yue, Yangyong Zhu, Philip S. Yu	https://doi.org/10.1145/3459637.3482265	Full Paper Track
Using Knowledge Concept Aggregation towards Accurate Cognitive Diagnosis.	Xinping Wang, Caidie Huang, Jinfang Cai, Liangyu Chen	https://doi.org/10.1145/3459637.3482311	Full Paper Track
Multi-hop Reading on Memory Neural Network with Selective Coverage for Medication Recommendation.	Yanda Wang, Weitong Chen, Dechang Pi, Lin Yue, Miao Xu, Xue Li	https://doi.org/10.1145/3459637.3482278	Full Paper Track
The Skyline of Counterfactual Explanations for Machine Learning Decision Models.	Yongjie Wang, Qinxu Ding, Ke Wang, Yue Liu, Xingyu Wu, Jinglong Wang, Yong Liu, Chunyan Miao	https://doi.org/10.1145/3459637.3482397	Full Paper Track
Tree Decomposed Graph Neural Network.	Yu Wang, Tyler Derr	https://doi.org/10.1145/3459637.3482487	Full Paper Track
An Efficient Quantitative Approach for Optimizing Convolutional Neural Networks.	Yuke Wang, Boyuan Feng, Xueqiao Peng, Yufei Ding	https://doi.org/10.1145/3459637.3482230	Full Paper Track
Spatio-Temporal-Categorical Graph Neural Networks for Fine-Grained Multi-Incident Co-Prediction.	Zhaonan Wang, Renhe Jiang, Zekun Cai, Zipei Fan, Xin Liu, Kyoung-Sook Kim, Xuan Song, Ryosuke Shibasaki	https://doi.org/10.1145/3459637.3482482	Full Paper Track
Task Assignment with Worker Churn Prediction in Spatial Crowdsourcing.	Ziwei Wang, Yan Zhao, Xuanhao Chen, Kai Zheng	https://doi.org/10.1145/3459637.3482301	Full Paper Track
Region Semantically Aligned Network for Zero-Shot Learning.	Ziyang Wang, Yunhao Gou, Jingjing Li, Yu Zhang, Yang Yang	https://doi.org/10.1145/3459637.3482471	Full Paper Track
Pooling Architecture Search for Graph Classification.	Lanning Wei, Huan Zhao, Quanming Yao, Zhiqiang He	https://doi.org/10.1145/3459637.3482285	Full Paper Track
AutoIAS: Automatic Integrated Architecture Searcher for Click-Trough Rate Prediction.	Zhikun Wei, Xin Wang, Wenwu Zhu	https://doi.org/10.1145/3459637.3482234	Full Paper Track
Predicting Instance Type Assertions in Knowledge Graphs Using Stochastic Neural Networks.	Tobias Weller, Maribel Acosta	https://doi.org/10.1145/3459637.3482377	Full Paper Track
SeeQuery: An Automatic Method for Recommending Translations of Ontology Competency Questions into SPARQL-OWL.	Dawid Wisniewski, Jedrzej Potoniec, Agnieszka Lawrynowicz	https://doi.org/10.1145/3459637.3482387	Full Paper Track
Clustering of Conversational Bandits for User Preference Learning and Elicitation.	Junda Wu, Canzhe Zhao, Tong Yu, Jingyang Li, Shuai Li	https://doi.org/10.1145/3459637.3482328	Full Paper Track
DisenKGAT: Knowledge Graph Embedding with Disentangled Graph Attention Network.	Junkang Wu, Wentao Shi, Xuezhi Cao, Jiawei Chen, Wenqiang Lei, Fuzheng Zhang, Wei Wu, Xiangnan He	https://doi.org/10.1145/3459637.3482424	Full Paper Track
DynSTGAT: Dynamic Spatial-Temporal Graph Attention Network for Traffic Signal Control.	Libing Wu, Min Wang, Dan Wu, Jia Wu	https://doi.org/10.1145/3459637.3482254	Full Paper Track
Seq2Bubbles: Region-Based Embedding Learning for User Behaviors in Sequential Recommenders.	Qitian Wu, Chenxiao Yang, Shuodian Yu, Xiaofeng Gao, Guihai Chen	https://doi.org/10.1145/3459637.3482296	Full Paper Track
Incremental Graph Convolutional Network for Collaborative Filtering.	Jiafeng Xia, Dongsheng Li, Hansu Gu, Tun Lu, Peng Zhang, Ning Gu	https://doi.org/10.1145/3459637.3482354	Full Paper Track
Self-Supervised Graph Co-Training for Session-based Recommendation.	Xin Xia, Hongzhi Yin, Junliang Yu, Yingxia Shao, Lizhen Cui	https://doi.org/10.1145/3459637.3482388	Full Paper Track
iMap: Incremental Node Mapping between Large Graphs Using GNN.	Yikuan Xia, Jun Gao, Bin Cui	https://doi.org/10.1145/3459637.3482353	Full Paper Track
Neural PathSim for Inductive Similarity Search in Heterogeneous Information Networks.	Wenyi Xiao, Huan Zhao, Vincent W. Zheng, Yangqiu Song	https://doi.org/10.1145/3459637.3482454	Full Paper Track
WebKE: Knowledge Extraction from Semi-structured Web with Pre-trained Markup Language Model.	Chenhao Xie, Wenhao Huang, Jiaqing Liang, Chengsong Huang, Yanghua Xiao	https://doi.org/10.1145/3459637.3482491	Full Paper Track
Learning Joint Embedding with Modality Alignments for Cross-Modal Retrieval of Recipes and Food Images.	Zhongwei Xie, Ling Liu, Lin Li, Luo Zhong	https://doi.org/10.1145/3459637.3482270	Full Paper Track
Counterfactual Review-based Recommendation.	Kun Xiong, Wenwen Ye, Xu Chen, Yongfeng Zhang, Wayne Xin Zhao, Binbin Hu, Zhiqiang Zhang, Jun Zhou	https://doi.org/10.1145/3459637.3482244	Full Paper Track
Speedup Robust Graph Structure Learning with Low-Rank Information.	Hui Xu, Liyao Xiang, Jiahao Yu, Anqi Cao, Xinbing Wang	https://doi.org/10.1145/3459637.3482299	Full Paper Track
Expanding Relationship for Cross Domain Recommendation.	Kun Xu, Yuanzhen Xie, Liang Chen, Zibin Zheng	https://doi.org/10.1145/3459637.3482429	Full Paper Track
Topic-aware Heterogeneous Graph Neural Network for Link Prediction.	Siyong Xu, Cheng Yang, Chuan Shi, Yuan Fang, Yuxin Guo, Tianchi Yang, Luhao Zhang, Maodi Hu	https://doi.org/10.1145/3459637.3482485	Full Paper Track
PATROL: A Velocity Control Framework for Autonomous Vehicle via Spatial-Temporal Reinforcement Learning.	Zhi Xu, Shuncheng Liu, Ziniu Wu, Xu Chen, Kai Zeng, Kai Zheng, Han Su	https://doi.org/10.1145/3459637.3482283	Full Paper Track
Node2Grids: A Cost-Efficient Uncoupled Training Framework for Large-Scale Graph Learning.	Dalong Yang, Chuan Chen, Youhao Zheng, Zibin Zheng, Shih-wei Liao	https://doi.org/10.1145/3459637.3482456	Full Paper Track
Multi-task Learning for Bias-Free Joint CTR Prediction and Market Price Modeling in Online Advertising.	Haizhi Yang, Tengyun Wang, Xiaoli Tang, Qianyu Li, Yueyue Shi, Siyu Jiang, Han Yu, Hengjie Song	https://doi.org/10.1145/3459637.3482373	Full Paper Track
Cycle or Minkowski: Which is More Appropriate for Knowledge Graph Embedding?	Han Yang, Leilei Zhang, Bingning Wang, Ting Yao, Junfei Liu	https://doi.org/10.1145/3459637.3482245	Full Paper Track
Knowledge Graph Representation Learning as Groupoid: Unifying TransE, RotatE, QuatE, ComplEx.	Han Yang, Junfei Liu	https://doi.org/10.1145/3459637.3482442	Full Paper Track
CIExplore: Curiosity and Influence-based Exploration in Multi-Agent Cooperative Scenarios with Sparse Rewards.	Huanhuan Yang, Dianxi Shi, Chenran Zhao, Guojun Xie, Shaowu Yang	https://doi.org/10.1145/3459637.3482326	Full Paper Track
Entity and Relation Matching Consensus for Entity Alignment.	Jinzhu Yang, Ding Wang, Wei Zhou, Wanhui Qian, Xin Wang, Jizhong Han, Songlin Hu	https://doi.org/10.1145/3459637.3482338	Full Paper Track
Top-N Recommendation with Counterfactual User Preference Simulation.	Mengyue Yang, Quanyu Dai, Zhenhua Dong, Xu Chen, Xiuqiang He, Jun Wang	https://doi.org/10.1145/3459637.3482305	Full Paper Track
Adversarial Kernel Sampling on Class-imbalanced Data Streams.	Peng Yang, Ping Li	https://doi.org/10.1145/3459637.3482227	Full Paper Track
HASTE: A Distributed System for Hybrid and Adaptive Processing on Streaming Spatial-Textual Data.	Zhong Yang, Bolong Zheng, Chengdong Tong, Lianggui Weng, Chenliang Li, Guohui Li	https://doi.org/10.1145/3459637.3482435	Full Paper Track
USER: A Unified Information Search and Recommendation Model based on Integrated Behavior Sequence.	Jing Yao, Zhicheng Dou, Ruobing Xie, Yanxiong Lu, Zhiping Wang, Ji-Rong Wen	https://doi.org/10.1145/3459637.3482489	Full Paper Track
An Interactive Neural Network Approach to Keyphrase Extraction in Talent Recruitment.	Kaichun Yao, Chuan Qin, Hengshu Zhu, Chao Ma, Jingshuai Zhang, Yi Du, Hui Xiong	https://doi.org/10.1145/3459637.3482319	Full Paper Track
AMPPERE: A Universal Abstract Machine for Privacy-Preserving Entity Resolution Evaluation.	Yixiang Yao, Tanmay Ghai, Srivatsan Ravi, Pedro A. Szekely	https://doi.org/10.1145/3459637.3482318	Full Paper Track
Task Allocation with Geographic Partition in Spatial Crowdsourcing.	Guanyu Ye, Yan Zhao, Xuanhao Chen, Kai Zheng	https://doi.org/10.1145/3459637.3482300	Full Paper Track
MedRetriever: Target-Driven Interpretable Health Risk Prediction via Retrieving Unstructured Medical Text.	Muchao Ye, Suhan Cui, Yaqing Wang, Junyu Luo, Cao Xiao, Fenglong Ma	https://doi.org/10.1145/3459637.3482273	Full Paper Track
Robust Dynamic Clustering for Temporal Networks.	Jingyi You, Chenlong Hu, Hidetaka Kamigaito, Kotaro Funakoshi, Manabu Okumura	https://doi.org/10.1145/3459637.3482473	Full Paper Track
Learning to Learn the Future: Modeling Concept Drifts in Time Series Prediction.	Xiaoyu You, Mi Zhang, Daizong Ding, Fuli Feng, Yuanmin Huang	https://doi.org/10.1145/3459637.3482271	Full Paper Track
Assorted Attention Network for Cross-Lingual Language-to-Vision Retrieval.	Tan Yu, Yi Yang, Hongliang Fei, Yi Li, Xiaodong Chen, Ping Li	https://doi.org/10.1145/3459637.3482233	Full Paper Track
Multiple Exemplars Learning for Fast Image Retrieval.	Tan Yu, Ping Li	https://doi.org/10.1145/3459637.3482453	Full Paper Track
Semi-Supervised and Self-Supervised Classification with Multi-View Graph Neural Networks.	Jinliang Yuan, Hualei Yu, Meng Cao, Ming Xu, Junyuan Xie, Chongjun Wang	https://doi.org/10.1145/3459637.3482477	Full Paper Track
Reinforced Active Entity Alignment.	Weixin Zeng, Xiang Zhao, Jiuyang Tang, Changjun Fan	https://doi.org/10.1145/3459637.3482472	Full Paper Track
Jointly Optimizing Query Encoder and Product Quantization to Improve Retrieval Performance.	Jingtao Zhan, Jiaxin Mao, Yiqun Liu, Jiafeng Guo, Min Zhang, Shaoping Ma	https://doi.org/10.1145/3459637.3482358	Full Paper Track
Fraud Detection under Multi-Sourced Extremely Noisy Annotations.	Chuang Zhang, Qizhou Wang, Tengfei Liu, Xun Lu, Jin Hong, Bo Han, Chen Gong	https://doi.org/10.1145/3459637.3482433	Full Paper Track
Topic Modeling for Multi-Aspect Listwise Comparisons.	Delvin Ce Zhang, Hady W. Lauw	https://doi.org/10.1145/3459637.3482398	Full Paper Track
Relation Prediction via Graph Neural Network in Heterogeneous Information Networks with Missing Type Information.	Han Zhang, Yu Hao, Xin Cao, Yixiang Fang, Won-Yong Shin, Wei Wang	https://doi.org/10.1145/3459637.3482384	Full Paper Track
DSDD: Domain-Specific Dataset Discovery on the Web.	Haoxiang Zhang, Aécio S. R. Santos, Juliana Freire	https://doi.org/10.1145/3459637.3482427	Full Paper Track
RxNet: Rx-refill Graph Neural Network for Overprescribing Detection.	Jianfei Zhang, Ai-Te Kuo, Jianan Zhao, Qianlong Wen, Erin L. Winstanley, Chuxu Zhang, Yanfang Ye	https://doi.org/10.1145/3459637.3482465	Full Paper Track
Delve into the Performance Degradation of Differentiable Architecture Search.	Jiuling Zhang, Zhiming Ding	https://doi.org/10.1145/3459637.3482248	Full Paper Track
Double-Scale Self-Supervised Hypergraph Learning for Group Recommendation.	Junwei Zhang, Min Gao, Junliang Yu, Lei Guo, Jundong Li, Hongzhi Yin	https://doi.org/10.1145/3459637.3482426	Full Paper Track
SNPR: A Serendipity-Oriented Next POI Recommendation Model.	Mingwei Zhang, Yang Yang, Rizwan Abbas, Ke Deng, Jianxin Li, Bin Zhang	https://doi.org/10.1145/3459637.3482394	Full Paper Track
Comprehensively Computing Link-based Similarities by Building A Random Surfer Graph.	Mingxi Zhang, Xifeng Yan, Wei Wang	https://doi.org/10.1145/3459637.3482329	Full Paper Track
Multi-Factors Aware Dual-Attentional Knowledge Tracing.	Moyu Zhang, Xinning Zhu, Chunhong Zhang, Yang Ji, Feng Pan, Changchuan Yin	https://doi.org/10.1145/3459637.3482372	Full Paper Track
Desirable Companion for Vertical Federated Learning: New Zeroth-Order Gradient Based Algorithm.	Qingsong Zhang, Bin Gu, Zhiyuan Dang, Cheng Deng, Heng Huang	https://doi.org/10.1145/3459637.3482249	Full Paper Track
HORNET: Enriching Pre-trained Language Representations with Heterogeneous Knowledge Sources.	Taolin Zhang, Zerui Cai, Chengyu Wang, Peng Li, Yang Li, Minghui Qiu, Chengguang Tang, Xiaofeng He, Jun Huang	https://doi.org/10.1145/3459637.3482436	Full Paper Track
Adversarial Separation Network for Cross-Network Node Classification.	Xiaowen Zhang, Yuntao Du, Rongbiao Xie, Chongjun Wang	https://doi.org/10.1145/3459637.3482228	Full Paper Track
CoPE: Modeling Continuous Propagation and Evolution on Interaction Graph.	Yao Zhang, Yun Xiong, Dongsheng Li, Caihua Shan, Kan Ren, Yangyong Zhu	https://doi.org/10.1145/3459637.3482419	Full Paper Track
Meta-Learning Based Hyper-Relation Feature Modeling for Out-of-Knowledge-Base Embedding.	Yufeng Zhang, Weiqing Wang, Wei Chen, Jiajie Xu, An Liu, Lei Zhao	https://doi.org/10.1145/3459637.3482367	Full Paper Track
Pareto-optimal Community Search on Large Bipartite Graphs.	Yuting Zhang, Kai Wang, Wenjie Zhang, Xuemin Lin, Ying Zhang	https://doi.org/10.1145/3459637.3482282	Full Paper Track
Minimizing Spectral Radius of Non-Backtracking Matrix by Edge Removal.	Zuobai Zhang, Zhongzhi Zhang, Guanrong Chen	https://doi.org/10.1145/3459637.3482274	Full Paper Track
Action Sequence Augmentation for Early Graph-based Anomaly Detection.	Tong Zhao, Bo Ni, Wenhao Yu, Zhichun Guo, Neil Shah, Meng Jiang	https://doi.org/10.1145/3459637.3482313	Full Paper Track
k-sums Clustering: A Stochastic Optimization Approach.	Wan-Lei Zhao, Shi-Ying Lan, Run-Qing Chen, Chong-Wah Ngo	https://doi.org/10.1145/3459637.3482359	Full Paper Track
When Hardness Makes a Difference: Multi-Hop Knowledge Graph Reasoning over Few-Shot Relations.	Shangfei Zheng, Wei Chen, Pengpeng Zhao, An Liu, Junhua Fang, Lei Zhao	https://doi.org/10.1145/3459637.3482402	Full Paper Track
Automated Query Graph Generation for Querying Knowledge Graphs.	Weiguo Zheng, Mei Zhang	https://doi.org/10.1145/3459637.3482235	Full Paper Track
Understanding the Property of Long Term Memory for the LSTM with Attention Mechanism.	Wendong Zheng, Putian Zhao, Kai Huang, Gang Chen	https://doi.org/10.1145/3459637.3482399	Full Paper Track
Relation Network and Causal Reasoning for Image Captioning.	Dongming Zhou, Jing Yang	https://doi.org/10.1145/3459637.3482383	Full Paper Track
Understanding and Resolving Performance Degradation in Deep Graph Convolutional Networks.	Kuangqi Zhou, Yanfei Dong, Kaixin Wang, Wee Sun Lee, Bryan Hooi, Huan Xu, Jiashi Feng	https://doi.org/10.1145/3459637.3482488	Full Paper Track
#StayHome or #Marathon?: Social Media Enhanced Pandemic Surveillance on Spatial-temporal Dynamic Graphs.	Yichao Zhou, Jyun-Yu Jiang, Xiusi Chen, Wei Wang	https://doi.org/10.1145/3459637.3482222	Full Paper Track
PSSL: Self-supervised Learning for Personalized Search with Contrastive Sampling.	Yujia Zhou, Zhicheng Dou, Yutao Zhu, Ji-Rong Wen	https://doi.org/10.1145/3459637.3482379	Full Paper Track
Open Benchmarking for Click-Through Rate Prediction.	Jieming Zhu, Jinyang Liu, Shuai Yang, Qi Zhang, Xiuqiang He	https://doi.org/10.1145/3459637.3482486	Full Paper Track
Summarizing Long-Form Document with Rich Discourse Information.	Tianyu Zhu, Wen Hua, Jianfeng Qu, Xiaofang Zhou	https://doi.org/10.1145/3459637.3482396	Full Paper Track
